video_id,comment_id,comment_type,parent_comment_id,comment_text_display,like_count,reply_count,published_at
VvI0TtwsqX0,UgyIj83aMzqGZwH0lS94AaABAg.AMZjz5ufX8aAMe3dHsv5-D,reply,UgyIj83aMzqGZwH0lS94AaABAg,@Beer_Dad1975 <br>I have had so many bad experiences with Samsung hardware that its one of the VERY few companies that I have entirely blacklisted in my life.,15,0,2025-09-04T12:38:26Z
VvI0TtwsqX0,UgyIj83aMzqGZwH0lS94AaABAg.AMZjz5ufX8aAMeyW8gGV0q,reply,UgyIj83aMzqGZwH0lS94AaABAg,"@eRe4s3r I still have a Samsung heat pump cloths dryer I paid some insane amount of money a few years ago and regretted ever since.  It&#39;s broken down a couple of times and I do have to say their service network was good at fixing it - but the door fills up with moisture all the time and drips on the floor, it&#39;s just badly engineered.  Otherwise I&#39;m the same as you, they aren&#39;t a brand I consider anymore when cross-shopping.",4,0,2025-09-04T21:04:08Z
VvI0TtwsqX0,Ugza4kUVzQrOs_hBIEx4AaABAg,top_level,,Don&#39;t forget Samsung tried to push an update that made you pay to have a slideshow of your own photos on your own usb stick in your own tv. This grumpy Clippy is not amused with Samsung. They even stopped unlocking boot loaders on the newest model phones.,5070,61,2025-09-01T22:09:07Z
VvI0TtwsqX0,Ugza4kUVzQrOs_hBIEx4AaABAg.AMYMZV1-WX-AMYNCAnlVPX,reply,Ugza4kUVzQrOs_hBIEx4AaABAg,"Yeah, they suck.",687,0,2025-09-01T22:14:40Z
VvI0TtwsqX0,Ugza4kUVzQrOs_hBIEx4AaABAg.AMYMZV1-WX-AMYXORvRp21,reply,Ugza4kUVzQrOs_hBIEx4AaABAg,@roflmaozedong hell na 🤣😂🤣,8,0,2025-09-01T23:43:44Z
VvI0TtwsqX0,Ugza4kUVzQrOs_hBIEx4AaABAg.AMYMZV1-WX-AMYZ8KhnJeY,reply,Ugza4kUVzQrOs_hBIEx4AaABAg,my tv is samsung 2017 and it does not have AUX jack so i have to use toslink which does not support DHCP content. av reciever will play at full volume broken noise when i turn on netflix for example. it is tizenOS so good bye to sideloading your apps and they update your tv to add new app that are essentially ads that slow your tv down and you can not remove it. my tv now has diffuser problem now and yeah it is as laggy as your tv,57,0,2025-09-01T23:59:00Z
VvI0TtwsqX0,Ugza4kUVzQrOs_hBIEx4AaABAg.AMYMZV1-WX-AMY__sHFN0-,reply,Ugza4kUVzQrOs_hBIEx4AaABAg,There is a reason I buy Vizio,14,0,2025-09-02T00:11:38Z
VvI0TtwsqX0,Ugza4kUVzQrOs_hBIEx4AaABAg.AMYMZV1-WX-AMYbRlEUPTw,reply,Ugza4kUVzQrOs_hBIEx4AaABAg,@tumo07 get a media player and format ur tv. absolutely no reason to use the native os.,40,0,2025-09-02T00:27:52Z
VvI0TtwsqX0,UgxEK7AkYebF4wpIsGV4AaABAg,top_level,,"<a href=""https://www.youtube.com/watch?v=VvI0TtwsqX0&amp;t=13"">00:13</a> You could call it a waste of Monet",550,2,2025-09-06T12:23:51Z
VvI0TtwsqX0,UgxEK7AkYebF4wpIsGV4AaABAg.AMjBZGQgJwiAMtUt2mu1JP,reply,UgxEK7AkYebF4wpIsGV4AaABAg,I see what you did there :D,4,0,2025-09-10T12:25:07Z
VvI0TtwsqX0,UgxEK7AkYebF4wpIsGV4AaABAg.AMjBZGQgJwiAN-JxZsyuR2,reply,UgxEK7AkYebF4wpIsGV4AaABAg,It is. It really is.,3,0,2025-09-13T04:04:18Z
VvI0TtwsqX0,UgyGzTdeTlju0cFjXxV4AaABAg,top_level,,finding studs behind drywall? <br>&gt;laughs in historical european house solid brick &gt;20 inch thick walls <br>&gt;cries in no way to route cables easily in the walls,305,3,2025-09-04T23:55:33Z
VvI0TtwsqX0,UgyGzTdeTlju0cFjXxV4AaABAg.AMfH7gP1XHFAN4xLhdSAzg,reply,UgyGzTdeTlju0cFjXxV4AaABAg,😅<br>Yeah. Better keep it in mind next renovation.<br>At least the tv doesn&#39;t fall off the wall.<br><br>Recently 3d printed a cable duct for my upcoming bedroom renovation.<br>To route from the cabinet underneath to tv and making a outlet inside the cabinet + cable tv/ethernet.,0,0,2025-09-15T08:33:28Z
VvI0TtwsqX0,UgyGzTdeTlju0cFjXxV4AaABAg.AMfH7gP1XHFAN6486r0eLK,reply,UgyGzTdeTlju0cFjXxV4AaABAg,"Yeah, the TV is not the problem, America is the problem. Hahaha",13,0,2025-09-15T19:00:45Z
VvI0TtwsqX0,UgyGzTdeTlju0cFjXxV4AaABAg.AMfH7gP1XHFAP3XzCG-Xnj,reply,UgyGzTdeTlju0cFjXxV4AaABAg,Lmao same I cringed so hard at that part,0,0,2025-11-03T12:26:36Z
VvI0TtwsqX0,UgyVdM7yyB07ejkhq8V4AaABAg,top_level,,"the the era of cheap and great processors I feel like NO premium $2,000+ TV should ever feel &quot;laggy&quot; in it&#39;s menu EVER for the first 5 years.",1113,13,2025-09-02T06:30:25Z
VvI0TtwsqX0,UgyVdM7yyB07ejkhq8V4AaABAg.AMZFw7Yp1w9AMZo1wTma0G,reply,UgyVdM7yyB07ejkhq8V4AaABAg,"Nor should it be slower after 5 year. It&#39;s the software that was installed on the tv from start, why would it get worse?",185,0,2025-09-02T11:37:11Z
VvI0TtwsqX0,UgyVdM7yyB07ejkhq8V4AaABAg.AMZFw7Yp1w9AM_Ica5Cz4z,reply,UgyVdM7yyB07ejkhq8V4AaABAg,"The same should apply to tv&#39;s of any price, and also phones. I can say my oppo a52 doesn&#39;t pass the no-lag test.",10,0,2025-09-02T16:13:12Z
VvI0TtwsqX0,UgyVdM7yyB07ejkhq8V4AaABAg.AMZFw7Yp1w9AM_KcgGz71I,reply,UgyVdM7yyB07ejkhq8V4AaABAg,"It&#39;s an issue with both the SoC in the TV and Samsung&#39;s software. The SoC is bad because they can get away with it, and the software is typical of Samsung, way tooover-bloatedd. They combine a weak and struggling SoC with a heavy and bloated OS. It is the same with their phones (mostly cheaper ones, but 3-year-old flagships struggle more than competitors too), there is no reason a 200$ phone needs 20GB+ of OS files and 15 services they need to connect to from the start. The TV would also probably run well if they just removed the 20 different ad-services they have on it by default.",42,0,2025-09-02T16:30:42Z
VvI0TtwsqX0,UgyVdM7yyB07ejkhq8V4AaABAg.AMZFw7Yp1w9AManyEdX0CI,reply,UgyVdM7yyB07ejkhq8V4AaABAg,I don&#39;t think it&#39;s a processor unit problem. It&#39;s Samsung horribaly written software which is just buggy. Even AMD Ryzen would struggle with code that buggy.,9,0,2025-09-03T06:15:01Z
VvI0TtwsqX0,UgyVdM7yyB07ejkhq8V4AaABAg.AMZFw7Yp1w9AMc-LYcHAp9,reply,UgyVdM7yyB07ejkhq8V4AaABAg,"@TheChainStay man, remember when manufacturers shipped functional products?<br><br>Buy TV, plug in TV, never touch it again.",20,0,2025-09-03T17:22:26Z
VvI0TtwsqX0,UgzYiMJ8JQMIX8U1BBR4AaABAg,top_level,,"Twitter followers have been waiting for this video for months, he truly hates this thing",2350,12,2025-09-01T23:51:37Z
VvI0TtwsqX0,UgzYiMJ8JQMIX8U1BBR4AaABAg.AMYYIDV6BZCAMYbQw8ES__,reply,UgzYiMJ8JQMIX8U1BBR4AaABAg,Lmao,279,0,2025-09-02T00:27:45Z
VvI0TtwsqX0,UgzYiMJ8JQMIX8U1BBR4AaABAg.AMYYIDV6BZCAMZ62REFCr4,reply,UgzYiMJ8JQMIX8U1BBR4AaABAg,@claymcgranahan  I have been waiting .....a friend wants to buy it or the old model and I wanted to send him this video :P,29,0,2025-09-02T05:04:02Z
VvI0TtwsqX0,UgzYiMJ8JQMIX8U1BBR4AaABAg.AMYYIDV6BZCAMZPWntXb27,reply,UgzYiMJ8JQMIX8U1BBR4AaABAg,I have older it’s quite good even as matte monitor for mibox or old 360,4,0,2025-09-02T07:54:12Z
VvI0TtwsqX0,UgzYiMJ8JQMIX8U1BBR4AaABAg.AMYYIDV6BZCAMZygEaJbNV,reply,UgzYiMJ8JQMIX8U1BBR4AaABAg,"He doesn&#39;t hate it, otherwise he wouldn&#39;t be using it. It&#39;s not like someone forced him to buy it, right? I&#39;m curious to see a video on the fridge he has. It would be a shame if the fridge looked like a fridge and not a painting.",4,0,2025-09-02T13:10:12Z
VvI0TtwsqX0,UgzYiMJ8JQMIX8U1BBR4AaABAg.AMYYIDV6BZCAM_Ble-FnkC,reply,UgzYiMJ8JQMIX8U1BBR4AaABAg,"@danielt91  Someone didn&#39;t watch the video, obviously. Quinn states in the video that he only stuck with the Frame Pro television because he had already made significant structural modifications to his 130 year old home in order to accomodate it.<br><br>Sunk cost fallacy and all that",34,0,2025-09-02T15:13:16Z
VvI0TtwsqX0,UgxmwUEE_gA-LKMnIGF4AaABAg,top_level,,the moment you said wireless................... i&#39;m ticking this on the nope list,976,12,2025-09-01T23:17:35Z
VvI0TtwsqX0,UgxmwUEE_gA-LKMnIGF4AaABAg.AMYUOyI57UjAMYqJ_7N-kL,reply,UgxmwUEE_gA-LKMnIGF4AaABAg,Was thinking the same thing lol. Funny as he&#39;s a proclaimed audiophile. But we all compromise somewhere I guess,20,0,2025-09-02T02:37:49Z
VvI0TtwsqX0,UgxmwUEE_gA-LKMnIGF4AaABAg.AMYUOyI57UjAMYtMhNlGDn,reply,UgxmwUEE_gA-LKMnIGF4AaABAg,Why a nope. Its supposed to be a picture frame tht u can also use as a tv😅,4,0,2025-09-02T03:04:28Z
VvI0TtwsqX0,UgxmwUEE_gA-LKMnIGF4AaABAg.AMYUOyI57UjAMZ0CIkT_LF,reply,UgxmwUEE_gA-LKMnIGF4AaABAg,"That was terrible, but the deal was already sealed as a nope when he said “Samsung”. <br><br>In pretty much every category of product, the worst one you can buy is samsung branded.",23,0,2025-09-02T04:12:57Z
VvI0TtwsqX0,UgxmwUEE_gA-LKMnIGF4AaABAg.AMYUOyI57UjAMZBxj4BEiV,reply,UgxmwUEE_gA-LKMnIGF4AaABAg,@owen_tl In every category product? um sorry but no thats not trye,17,0,2025-09-02T05:55:41Z
VvI0TtwsqX0,UgxmwUEE_gA-LKMnIGF4AaABAg.AMYUOyI57UjAMZDcVfmigT,reply,UgxmwUEE_gA-LKMnIGF4AaABAg,"@owen_tl and that&#39;s BS.<br>Washing machines, phones. Definitely Samsung nowadays! 😎",10,0,2025-09-02T06:10:16Z
VvI0TtwsqX0,UgyzdVbI9ySptDsNMXN4AaABAg,top_level,,I used to specialize in WiFi and the entire idea of making your primary connection over 6 is insane. People are going to by this is places like NYC where the RF spectrum is constantly screaming and will get awful performance.,345,7,2025-09-03T11:49:18Z
VvI0TtwsqX0,UgyzdVbI9ySptDsNMXN4AaABAg.AMbPDXmlTCkAMbXsDokzQG,reply,UgyzdVbI9ySptDsNMXN4AaABAg,Oh! Hey lexi!,3,0,2025-09-03T13:04:53Z
VvI0TtwsqX0,UgyzdVbI9ySptDsNMXN4AaABAg.AMbPDXmlTCkAMbdZMoOVpq,reply,UgyzdVbI9ySptDsNMXN4AaABAg,"to be clear the wifi connection isn&#39;t on 6, that&#39;s a backhaul/device comm channel, which is... normal-ish? for wifi 7 equipment when leadership/marketing drives instead of engineers. the... thinking... there is that since literally everything used in home construction (even non insulated interior walls with a half-inch sheet of drywall on either side) blocks 6ghz at consumer broadcast strengths the interference inside of a room will be pretty limited<br><br>there are a lot of real world problems with this series of assumptions but it&#39;s not quite insanity. it&#39;s really easy to get pretty quiet on 6ghz even in an apartment building.",5,0,2025-09-03T14:03:21Z
VvI0TtwsqX0,UgyzdVbI9ySptDsNMXN4AaABAg.AMbPDXmlTCkAMbj1d3WUja,reply,UgyzdVbI9ySptDsNMXN4AaABAg,@TheLexikitty oh hey! nice to see you around :),0,0,2025-09-03T14:51:10Z
VvI0TtwsqX0,UgyzdVbI9ySptDsNMXN4AaABAg.AMbPDXmlTCkAMc5sKAacxb,reply,UgyzdVbI9ySptDsNMXN4AaABAg,"RIGHT!!! It’s crazy to me, and they could’ve done this TV over some sort of Ethernet and maybe even POE+++ if it’s efficient enough",1,0,2025-09-03T18:19:29Z
VvI0TtwsqX0,UgyzdVbI9ySptDsNMXN4AaABAg.AMbPDXmlTCkAMcGf2ybOzs,reply,UgyzdVbI9ySptDsNMXN4AaABAg,Why would 6ghz be worse for RF interference? Is there something else using that range in the USA or something? Here in the UK it&#39;s much easier to find clear channels in 6ghz. Majority of people will use the ISP supplied router which wont be Wi-Fi 6e or 7 capable. We recently tested 6ghz in a large city and we couldn&#39;t see any other 6ghz radios except our own broadcasting.,3,0,2025-09-03T19:53:47Z
VvI0TtwsqX0,UgxfqygriTKkqfwPHjl4AaABAg,top_level,,You can get a picture frame with a mechanical painting that unrolls down over your normal TV to hide it.,73,1,2025-09-04T21:50:38Z
VvI0TtwsqX0,UgxfqygriTKkqfwPHjl4AaABAg.AMf2pk1PAoIAOBhN5kZKYQ,reply,UgxfqygriTKkqfwPHjl4AaABAg,@BrothaJeff link?,0,0,2025-10-12T19:59:55Z
VvI0TtwsqX0,UgwD-QKWiUVRrXx2IcB4AaABAg,top_level,,"EVERY Samsung TV I&#39;ve owned with any amount of &#39;smarts&#39; built in have been abysmally slow or completely unusable, as you describe here. 5-10 seconds between clicking on the remote and the TV responding, apps crashing, random reboots. They&#39;ve ALL had problems.",1275,58,2025-09-02T01:16:54Z
VvI0TtwsqX0,UgwD-QKWiUVRrXx2IcB4AaABAg.AMYh2t_afHJAMYjuIEPEc_,reply,UgwD-QKWiUVRrXx2IcB4AaABAg,"Yep, they&#39;re universally terrible. LG, or ideally, Sony.",169,0,2025-09-02T01:41:48Z
VvI0TtwsqX0,UgwD-QKWiUVRrXx2IcB4AaABAg.AMYh2t_afHJAMYuNYLr0Iw,reply,UgwD-QKWiUVRrXx2IcB4AaABAg,"@snazzy Hahaha, two LGs and a Vizio dumb TV in our house :-D",26,0,2025-09-02T03:13:19Z
VvI0TtwsqX0,UgwD-QKWiUVRrXx2IcB4AaABAg.AMYh2t_afHJAMZ55by97DJ,reply,UgwD-QKWiUVRrXx2IcB4AaABAg,@CraftComputing there is a reason every TV in my house has an nvidia shield and a partial lobotomy.,58,0,2025-09-02T04:55:44Z
VvI0TtwsqX0,UgwD-QKWiUVRrXx2IcB4AaABAg.AMYh2t_afHJAMZB6oCVK2u,reply,UgwD-QKWiUVRrXx2IcB4AaABAg,"Ive never had slow ui issues, i dont know if thats a surprise or not",6,0,2025-09-02T05:48:19Z
VvI0TtwsqX0,UgwD-QKWiUVRrXx2IcB4AaABAg.AMYh2t_afHJAMZI495KsLu,reply,UgwD-QKWiUVRrXx2IcB4AaABAg,My s95f is fine. As is the qn95c. Yeah they’re not immediately responsive. But most things aren’t.,3,0,2025-09-02T06:49:07Z
VvI0TtwsqX0,UgxNSC35G9Mhrq_L4UV4AaABAg,top_level,,I thought it would be bad but this is quite shocking. It&#39;s as if they never tested any of it.,1067,9,2025-09-01T22:19:06Z
VvI0TtwsqX0,UgxNSC35G9Mhrq_L4UV4AaABAg.AMYNheHckXVAMYO1feg0mP,reply,UgxNSC35G9Mhrq_L4UV4AaABAg,I seriously don&#39;t think anyone works in software QA over there.,244,0,2025-09-01T22:21:58Z
VvI0TtwsqX0,UgxNSC35G9Mhrq_L4UV4AaABAg.AMYNheHckXVAMYakK7bGyD,reply,UgxNSC35G9Mhrq_L4UV4AaABAg,@hks-lion The customers are the testers.,37,0,2025-09-02T00:21:48Z
VvI0TtwsqX0,UgxNSC35G9Mhrq_L4UV4AaABAg.AMYNheHckXVAMZ3hLZGLcW,reply,UgxNSC35G9Mhrq_L4UV4AaABAg,The firmware smells very VibeCoded tbh.,15,0,2025-09-02T04:43:32Z
VvI0TtwsqX0,UgxNSC35G9Mhrq_L4UV4AaABAg.AMYNheHckXVAMZ658nqHqq,reply,UgxNSC35G9Mhrq_L4UV4AaABAg,@trackfresse &quot;vibe coded&quot; implies an existence of a vibe. Or code for that matter... This is atrocious!,15,0,2025-09-02T05:04:24Z
VvI0TtwsqX0,UgxNSC35G9Mhrq_L4UV4AaABAg.AMYNheHckXVAMZI12N8tzM,reply,UgxNSC35G9Mhrq_L4UV4AaABAg,"I feel like this is a product that exactly one executive wanted the company to make, so it&#39;s perfect for them. The fact any more are sold is just to make the manufacturing make any sense at all<br><br>the only other option I can <b>kinda</b> believe, is that Samsung developed the matte panel tech wither with no specific use in mind, or for another very specific thing. This &quot;art TV&quot; became a thing because they already had the panels and needed something to do with them. I do;t know why they&#39;d bother with multiple generations or a pro model if that were true. <br><br>¯\_(ツ)_/¯",5,0,2025-09-02T06:48:42Z
VvI0TtwsqX0,Ugw74tsXRuTWvuNgIMF4AaABAg,top_level,,"My workplace bought one for the meeting room. I don&#39;t know why we need this for PowerPoint presentations, but this TV has honestly been a nightmare so far. The UI is so bad we waste lots of time trying to switch inputs or have the TV properly recognize our devices. I&#39;ll forever stay away from Samsung TVs.",424,4,2025-09-01T22:40:17Z
VvI0TtwsqX0,Ugw74tsXRuTWvuNgIMF4AaABAg.AMYQ7iajbKOAMZG4Kd432b,reply,Ugw74tsXRuTWvuNgIMF4AaABAg,"Well, that&#39;s just dumb. Since Samsung also offers the Flip Pro Series, basically replacing the need of Flipchart, Beamer and Whiteboard...",11,0,2025-09-02T06:31:40Z
VvI0TtwsqX0,Ugw74tsXRuTWvuNgIMF4AaABAg.AMYQ7iajbKOAM_28y1U6rw,reply,Ugw74tsXRuTWvuNgIMF4AaABAg,I got one for my CEO office (because of looks and good anti glare). Somehow works as use is limited to AirPlay. But installation was very expensive.,5,0,2025-09-02T13:49:13Z
VvI0TtwsqX0,Ugw74tsXRuTWvuNgIMF4AaABAg.AMYQ7iajbKOAMbR_52-kBH,reply,Ugw74tsXRuTWvuNgIMF4AaABAg,samsung&#39;s tv software for a while has very much been &#39;we&#39;ll let you know when and how you can use your inputs.&#39; and their ui peaked when it looked like lg&#39;s low end one from 2010.,5,0,2025-09-03T12:09:51Z
VvI0TtwsqX0,Ugw74tsXRuTWvuNgIMF4AaABAg.AMYQ7iajbKOAMbolorRBhN,reply,Ugw74tsXRuTWvuNgIMF4AaABAg,my workplace got rid of all the projectors and bought 85&quot; Samsung TVs in all of the meeting rooms with docks and genuinely i think everybody agrees that it was incredibly stupid to do so because they look worse and work worse than the projectors did,2,0,2025-09-03T15:41:18Z
VvI0TtwsqX0,UgxQJfe9c8Rg_GsXHOp4AaABAg,top_level,,"I&#39;m not a physicist, but I&#39;m pretty sure a matte coating doesn&#39;t &quot;absorb&quot; light, but rather reflects it in all directions, instead of a single direction which happens on glossy surfaces.",138,2,2025-09-03T07:30:26Z
VvI0TtwsqX0,UgxQJfe9c8Rg_GsXHOp4AaABAg.AMawaaIHgZTAMlOUtweS2F,reply,UgxQJfe9c8Rg_GsXHOp4AaABAg,@theprogrammer1 “matte finishes are designed to absorb light rather than reflect it”…according to google 🤷🏽‍♀️,2,0,2025-09-07T08:55:20Z
VvI0TtwsqX0,UgxQJfe9c8Rg_GsXHOp4AaABAg.AMawaaIHgZTAN6l_OqKbZm,reply,UgxQJfe9c8Rg_GsXHOp4AaABAg,"​@theprogrammer1 It definitely reflects light in all directions like you said, but teeeeeechnically if the initial reflection ends up bouncing it onto another bump on the screen surface it would technically count as more absorbing since nothing is 100% reflective.",2,0,2025-09-16T01:29:05Z
VvI0TtwsqX0,UgzSNOf5-cCtqtazSjJ4AaABAg,top_level,,"As an owner of 3 Frame TVs (Non-Pro&#39;s from 2020 and 2022) due to the desire of &quot;TVs that don&#39;t look like TVs&quot;. Everything Quinn said in this is true. Can&#39;t relate to the wireless portion since the Non-Pros use a cable to connect the box to the TV, but the Samsung software is atrocious, and is still not fixed. The &quot;art mode&quot; is NEVER consistent in turning on or off correctly after turning off connected devices. Software is dog-slow and Samsung is adamant on trying to make sure you pay for their art subscription for features that should be STANDARD on a TV focused on letting you display art at a premium price tag. The mounting method changed in 2022 I think? the original mount was at least long enough to get one screw onto a stud, but the new mount sucks. If I were to say anything positive, it&#39;s that it can be confused for art sometimes, and it definitely makes a room feel a little nicer. Idk if I&#39;d ever pay for the &quot;Pro&quot; version though. The regular frames were already too expensive for what they are, and I feel like we&#39;d all less harsh on these TVs if the price matched the frustration but it doesn&#39;t.",150,7,2025-09-03T12:47:42Z
VvI0TtwsqX0,UgzSNOf5-cCtqtazSjJ4AaABAg.AMbVuFjs5lqAMbv22q19_a,reply,UgzSNOf5-cCtqtazSjJ4AaABAg,@JimmyTriesWorld my question is....what compelled you to get three then lol,15,0,2025-09-03T16:36:05Z
VvI0TtwsqX0,UgzSNOf5-cCtqtazSjJ4AaABAg.AMbVuFjs5lqAMcEss3J3cX,reply,UgzSNOf5-cCtqtazSjJ4AaABAg,"@MayukhNair Haha. Great question! Bought 2 right before I moved into my current home when they were on sale during Black Friday. The one from 2022 was naively purchased by Jimmy and wife thinking Samsung would&#39;ve improved the software. And they did! Sorta, it was still bad, just different bad and just as laggy. Bought a Samsung OLED monitor from them last year, and they have the same freakin &quot;smart OS&quot; on their monitors that don&#39;t let you turn off Game Mode from auto-start up (which prevents USB-C ports on the monitor from being used at their full speed) without going through the service menu. Needless to say, I think I&#39;m going to be leaning away from Samsung displays as new purchases for a while. 😅",13,0,2025-09-03T19:38:12Z
VvI0TtwsqX0,UgzSNOf5-cCtqtazSjJ4AaABAg.AMbVuFjs5lqAMdBL97X8zP,reply,UgzSNOf5-cCtqtazSjJ4AaABAg,@JimmyTriesWorld damn you&#39;re dense.,3,0,2025-09-04T04:26:29Z
VvI0TtwsqX0,UgzSNOf5-cCtqtazSjJ4AaABAg.AMbVuFjs5lqAMhA9Mr_9di,reply,UgzSNOf5-cCtqtazSjJ4AaABAg,"@JimmyTriesWorld  damn, only takes you 4 bad purchases from a company to realize their products might be bad",2,0,2025-09-05T17:33:06Z
VvI0TtwsqX0,UgzSNOf5-cCtqtazSjJ4AaABAg.AMbVuFjs5lqAMhHvEg2GFZ,reply,UgzSNOf5-cCtqtazSjJ4AaABAg,@voidsecondaccount Samsung also makes good phones and SSDs but also bad phones and appliances. Both can be true. I&#39;ve had Samsung TVs/monitors from the 2010s and they were fine. Just because something is currently bad doesn&#39;t mean it was/will always be bad.,4,0,2025-09-05T18:40:56Z
VvI0TtwsqX0,UgzGTyLmNMj0qQuz7GB4AaABAg,top_level,,"I am glad I&#39;m in the social class in which having a big black rectangle in the middle of my living room that occupies most of the wall it&#39;s in is not a concern but a flex. Maybe we should all embrace tackiness and fill our living rooms again with consoles full of techy boxes. Yes, I was born in the 90&#39;s how&#39;d you know?",319,14,2025-09-02T08:24:55Z
VvI0TtwsqX0,UgzGTyLmNMj0qQuz7GB4AaABAg.AMZT1nU5PAZAMa2sBR0jnD,reply,UgzGTyLmNMj0qQuz7GB4AaABAg,"If they made a high lux 80s mirror with brass border, I&#39;d buy it immediately. That&#39;s a flex in my world.",7,0,2025-09-02T23:14:46Z
VvI0TtwsqX0,UgzGTyLmNMj0qQuz7GB4AaABAg.AMZT1nU5PAZAMaTTdkc9ge,reply,UgzGTyLmNMj0qQuz7GB4AaABAg,"When did a flat screen tv become some kind of assault on the eyes? The frame itself is also super distracting imo if you are using it as a screen. I agree, having a nice high quality tv is a flex. The rest of the house can be filled with art or trinkets",30,0,2025-09-03T03:07:12Z
VvI0TtwsqX0,UgzGTyLmNMj0qQuz7GB4AaABAg.AMZT1nU5PAZAMgUw3fPDcp,reply,UgzGTyLmNMj0qQuz7GB4AaABAg,It&#39;s insane to me that the TV being off would ever be considered an &quot;eyesore.&quot; God forbid you have a large commonly used appliance somewhere prominent in your home. People care about the strangest things.,24,0,2025-09-05T11:15:24Z
VvI0TtwsqX0,UgzGTyLmNMj0qQuz7GB4AaABAg.AMZT1nU5PAZAMgejDHjz4-,reply,UgzGTyLmNMj0qQuz7GB4AaABAg,@purplesascwtch64 Huge tvs have become a trait of the lower class in the UK especially when hung on the wall. They arnt expensive enough to be a flex.,8,0,2025-09-05T12:49:46Z
VvI0TtwsqX0,UgzGTyLmNMj0qQuz7GB4AaABAg.AMZT1nU5PAZAMgn-JNxSMB,reply,UgzGTyLmNMj0qQuz7GB4AaABAg,"I mean, I was born in the early &#39;00s and I feel the same way",0,0,2025-09-05T14:02:01Z
VvI0TtwsqX0,Ugw9ugamUWGIBwMMBmd4AaABAg,top_level,,"Not including the Pro, I now understand why I am always seeing the Frame TVs on sale/discounted.",409,6,2025-09-01T22:20:27Z
VvI0TtwsqX0,Ugw9ugamUWGIBwMMBmd4AaABAg.AMYNrZelbruAMYO4_wvzZV,reply,Ugw9ugamUWGIBwMMBmd4AaABAg,"Even discounted, they are not worth it.",144,0,2025-09-01T22:22:22Z
