year,country_code,country_name,value,unit,source
2016,AUS,Australia,66908.0741784506,LCU per capita,World Bank
2017,AUS,Australia,69511.1876798001,LCU per capita,World Bank
2018,AUS,Australia,71461.0248389854,LCU per capita,World Bank
2019,AUS,Australia,74276.6103860354,LCU per capita,World Bank
2020,AUS,Australia,75512.6622035858,LCU per capita,World Bank
2021,AUS,Australia,80295.5778945652,LCU per capita,World Bank
2022,AUS,Australia,86170.9701615632,LCU per capita,World Bank
2023,AUS,Australia,92186.9792404746,LCU per capita,World Bank
2024,AUS,Australia,94942.4419778135,LCU per capita,World Bank
1960,BRA,Brazil,1.4236861166982e-11,LCU per capita,World Bank
1961,BRA,Brazil,2.00016025639522e-11,LCU per capita,World Bank
1962,BRA,Brazil,3.65282716628928e-11,LCU per capita,World Bank
1963,BRA,Brazil,6.0738548158774e-11,LCU per capita,World Bank
1964,BRA,Brazil,1.18360808650585e-10,LCU per capita,World Bank
1965,BRA,Brazil,1.79520802932244e-10,LCU per capita,World Bank
1966,BRA,Brazil,2.42014805334226e-10,LCU per capita,World Bank
1967,BRA,Brazil,3.23632045198498e-10,LCU per capita,World Bank
1968,BRA,Brazil,4.49773432675154e-10,LCU per capita,World Bank
1969,BRA,Brazil,5.85518258394467e-10,LCU per capita,World Bank
1970,BRA,Brazil,7.30375098566824e-10,LCU per capita,World Bank
1971,BRA,Brazil,9.57332709032939e-10,LCU per capita,World Bank
1972,BRA,Brazil,1.25070405596696e-09,LCU per capita,World Bank
1973,BRA,Brazil,1.70093902518042e-09,LCU per capita,World Bank
1974,BRA,Brazil,2.44992664502959e-09,LCU per capita,World Bank
1975,BRA,Brazil,3.34896353093418e-09,LCU per capita,World Bank
1976,BRA,Brazil,5.2921356495573e-09,LCU per capita,World Bank
1977,BRA,Brazil,7.89055784413829e-09,LCU per capita,World Bank
1978,BRA,Brazil,1.11399781448148e-08,LCU per capita,World Bank
1979,BRA,Brazil,1.81134570548383e-08,LCU per capita,World Bank
1980,BRA,Brazil,3.59293644126412e-08,LCU per capita,World Bank
1981,BRA,Brazil,6.89304533009889e-08,LCU per capita,World Bank
1982,BRA,Brazil,1.37370996064508e-07,LCU per capita,World Bank
1983,BRA,Brazil,3.0936309427569e-07,LCU per capita,World Bank
1984,BRA,Brazil,9.98184099857813e-07,LCU per capita,World Bank
1985,BRA,Brazil,3.51213456377474e-06,LCU per capita,World Bank
1986,BRA,Brazil,9.19613131239456e-06,LCU per capita,World Bank
1987,BRA,Brazil,2.8605376912945e-05,LCU per capita,World Bank
1988,BRA,Brazil,0.00021010195800899,LCU per capita,World Bank
1989,BRA,Brazil,0.00306143277421021,LCU per capita,World Bank
1990,BRA,Brazil,0.0753758352131092,LCU per capita,World Bank
1991,BRA,Brazil,0.388434924999731,LCU per capita,World Bank
1992,BRA,Brazil,4.07627598751708,LCU per capita,World Bank
1993,BRA,Brazil,87.7193871316098,LCU per capita,World Bank
1994,BRA,Brazil,2108.33723259961,LCU per capita,World Bank
1995,BRA,Brazil,4304.13300954209,LCU per capita,World Bank
1996,BRA,Brazil,5135.9206768465,LCU per capita,World Bank
1997,BRA,Brazil,5618.42922672455,LCU per capita,World Bank
1998,BRA,Brazil,5803.08143451818,LCU per capita,World Bank
1999,BRA,Brazil,6141.79385464974,LCU per capita,World Bank
2000,BRA,Brazil,6692.17289365034,LCU per capita,World Bank
2001,BRA,Brazil,7220.79712354544,LCU per capita,World Bank
2002,BRA,Brazil,8060.57811062108,LCU per capita,World Bank
2003,BRA,Brazil,9209.43151283409,LCU per capita,World Bank
2004,BRA,Brazil,10400.4954779206,LCU per capita,World Bank
2005,BRA,Brazil,11412.9719266538,LCU per capita,World Bank
2006,BRA,Brazil,12585.6804070541,LCU per capita,World Bank
2007,BRA,Brazil,14120.6550616826,LCU per capita,World Bank
2008,BRA,Brazil,15935.2447049967,LCU per capita,World Bank
2009,BRA,Brazil,16968.3904204036,LCU per capita,World Bank
2010,BRA,Brazil,19441.2742786883,LCU per capita,World Bank
2011,BRA,Brazil,21834.3859674151,LCU per capita,World Bank
2012,BRA,Brazil,23845.6044187098,LCU per capita,World Bank
2013,BRA,Brazil,26489.2195508991,LCU per capita,World Bank
2014,BRA,Brazil,28344.2657114639,LCU per capita,World Bank
2015,BRA,Brazil,29170.4435241058,LCU per capita,World Bank
2016,BRA,Brazil,30195.7416473219,LCU per capita,World Bank
2017,BRA,Brazil,31569.3909049748,LCU per capita,World Bank
2018,BRA,Brazil,33038.0475756262,LCU per capita,World Bank
2019,BRA,Brazil,34661.6500836452,LCU per capita,World Bank
2020,BRA,Brazil,35707.8863915444,LCU per capita,World Bank
2021,BRA,Brazil,41665.2889821286,LCU per capita,World Bank
2022,BRA,Brazil,46539.2808488509,LCU per capita,World Bank
2023,BRA,Brazil,50185.0423425411,LCU per capita,World Bank
2024,BRA,Brazil,53698.580416388,LCU per capita,World Bank
1960,CAN,Canada,2239.55953423319,LCU per capita,World Bank
1961,CAN,Canada,2270.28905481894,LCU per capita,World Bank
1962,CAN,Canada,2421.55081360264,LCU per capita,World Bank
1963,CAN,Canada,2550.4367381112,LCU per capita,World Bank
1964,CAN,Canada,2740.97269986223,LCU per capita,World Bank
1965,CAN,Canada,2967.34534397616,LCU per capita,World Bank
1966,CAN,Canada,3258.58317138413,LCU per capita,World Bank
1967,CAN,Canada,3436.7949241291,LCU per capita,World Bank
1968,CAN,Canada,3697.12976306765,LCU per capita,World Bank
1969,CAN,Canada,4020.62107035363,LCU per capita,World Bank
1970,CAN,Canada,4258.47139373476,LCU per capita,World Bank
1971,CAN,Canada,4513.28738615807,LCU per capita,World Bank
1972,CAN,Canada,4988.74287568857,LCU per capita,World Bank
1973,CAN,Canada,5778.15123278165,LCU per capita,World Bank
1974,CAN,Canada,6799.90357756098,LCU per capita,World Bank
1975,CAN,Canada,7551.11543202075,LCU per capita,World Bank
1976,CAN,Canada,8560.19801953176,LCU per capita,World Bank
1977,CAN,Canada,9318.33722409779,LCU per capita,World Bank
1978,CAN,Canada,10185.6663735645,LCU per capita,World Bank
1979,CAN,Canada,11485.6413293301,LCU per capita,World Bank
1980,CAN,Canada,12751.9213733814,LCU per capita,World Bank
1981,CAN,Canada,14345.6575093025,LCU per capita,World Bank
1982,CAN,Canada,14921.1635715845,LCU per capita,World Bank
1983,CAN,Canada,16122.476100421,LCU per capita,World Bank
1984,CAN,Canada,17483.0348498127,LCU per capita,World Bank
1985,CAN,Canada,18757.9453632977,LCU per capita,World Bank
1986,CAN,Canada,19498.1448090323,LCU per capita,World Bank
1987,CAN,Canada,21047.3550079271,LCU per capita,World Bank
1988,CAN,Canada,22641.2633711419,LCU per capita,World Bank
1989,CAN,Canada,23774.3595917715,LCU per capita,World Bank
1990,CAN,Canada,24212.6199363854,LCU per capita,World Bank
1991,CAN,Canada,24200.3722168445,LCU per capita,World Bank
1992,CAN,Canada,24414.9150351567,LCU per capita,World Bank
1993,CAN,Canada,25157.8154869951,LCU per capita,World Bank
1994,CAN,Canada,26330.6394064163,LCU per capita,World Bank
1995,CAN,Canada,27403.0604616817,LCU per capita,World Bank
1996,CAN,Canada,28073.6197214083,LCU per capita,World Bank
1997,CAN,Canada,29385.2246382559,LCU per capita,World Bank
1998,CAN,Canada,30140.8650515784,LCU per capita,World Bank
1999,CAN,Canada,32038.1841741826,LCU per capita,World Bank
2000,CAN,Canada,35099.3768113061,LCU per capita,World Bank
2001,CAN,Canada,35857.0387566687,LCU per capita,World Bank
2002,CAN,Canada,37102.0318471782,LCU per capita,World Bank
2003,CAN,Canada,38678.5022821076,LCU per capita,World Bank
2004,CAN,Canada,40920.1570991678,LCU per capita,World Bank
2005,CAN,Canada,43188.7409540854,LCU per capita,World Bank
2006,CAN,Canada,45217.5024721999,LCU per capita,World Bank
2007,CAN,Canada,47263.3217190756,LCU per capita,World Bank
2008,CAN,Canada,49107.5996611815,LCU per capita,World Bank
2009,CAN,Canada,45919.5608549004,LCU per capita,World Bank
2010,CAN,Canada,48024.6046700952,LCU per capita,World Bank
2011,CAN,Canada,50687.0554809615,LCU per capita,World Bank
2012,CAN,Canada,51702.7792873615,LCU per capita,World Bank
2013,CAN,Canada,53398.5755020839,LCU per capita,World Bank
2014,CAN,Canada,55389.1557350489,LCU per capita,World Bank
2015,CAN,Canada,54893.6159248059,LCU per capita,World Bank
2016,CAN,Canada,55406.9096718785,LCU per capita,World Bank
2017,CAN,Canada,57830.4463734169,LCU per capita,World Bank
2018,CAN,Canada,59279.9483823911,LCU per capita,World Bank
2019,CAN,Canada,60767.795202865,LCU per capita,World Bank
2020,CAN,Canada,57967.8136250896,LCU per capita,World Bank
2021,CAN,Canada,65703.868612085,LCU per capita,World Bank
2022,CAN,Canada,72190.2035276719,LCU per capita,World Bank
2023,CAN,Canada,71906.249466738,LCU per capita,World Bank
2024,CAN,Canada,73202.8713301703,LCU per capita,World Bank
1960,CHE,Switzerland,8222.13845987146,LCU per capita,World Bank
1961,CHE,Switzerland,9044.31479537324,LCU per capita,World Bank
1962,CHE,Switzerland,9763.50944534766,LCU per capita,World Bank
1963,CHE,Switzerland,10484.2082748923,LCU per capita,World Bank
1964,CHE,Switzerland,11412.8634642206,LCU per capita,World Bank
1965,CHE,Switzerland,11814.4639774498,LCU per capita,World Bank
1966,CHE,Switzerland,12589.3408648378,LCU per capita,World Bank
1967,CHE,Switzerland,13387.4337303258,LCU per capita,World Bank
1968,CHE,Switzerland,14184.1914242527,LCU per capita,World Bank
1969,CHE,Switzerland,15215.0020901602,LCU per capita,World Bank
1970,CHE,Switzerland,18230.8684744487,LCU per capita,World Bank
1971,CHE,Switzerland,20559.4895959947,LCU per capita,World Bank
1972,CHE,Switzerland,23095.409100725,LCU per capita,World Bank
1973,CHE,Switzerland,25589.2664264779,LCU per capita,World Bank
1974,CHE,Switzerland,27713.4407234056,LCU per capita,World Bank
1975,CHE,Switzerland,27371.6496381858,LCU per capita,World Bank
1976,CHE,Switzerland,28014.8826482688,LCU per capita,World Bank
1977,CHE,Switzerland,29011.4935690137,LCU per capita,World Bank
1978,CHE,Switzerland,30077.3859947998,LCU per capita,World Bank
1979,CHE,Switzerland,31483.642190658,LCU per capita,World Bank
1980,CHE,Switzerland,33666.3234051588,LCU per capita,World Bank
1981,CHE,Switzerland,36273.8546995249,LCU per capita,World Bank
1982,CHE,Switzerland,37861.1350517631,LCU per capita,World Bank
1983,CHE,Switzerland,39005.7427240209,LCU per capita,World Bank
1984,CHE,Switzerland,41813.7735625074,LCU per capita,World Bank
1985,CHE,Switzerland,44040.0870980813,LCU per capita,World Bank
1986,CHE,Switzerland,45464.5809741901,LCU per capita,World Bank
1987,CHE,Switzerland,46659.1608595207,LCU per capita,World Bank
1988,CHE,Switzerland,49539.0632483486,LCU per capita,World Bank
1989,CHE,Switzerland,52709.0166884106,LCU per capita,World Bank
1990,CHE,Switzerland,56026.6813114066,LCU per capita,World Bank
1991,CHE,Switzerland,57840.6723614407,LCU per capita,World Bank
1992,CHE,Switzerland,58232.4080705711,LCU per capita,World Bank
1993,CHE,Switzerland,59238.698894565,LCU per capita,World Bank
1994,CHE,Switzerland,59724.1955755683,LCU per capita,World Bank
1995,CHE,Switzerland,60560.7485462711,LCU per capita,World Bank
1996,CHE,Switzerland,60897.6955110756,LCU per capita,World Bank
1997,CHE,Switzerland,62859.3486780612,LCU per capita,World Bank
1998,CHE,Switzerland,64698.7045430795,LCU per capita,World Bank
1999,CHE,Switzerland,65961.1761828927,LCU per capita,World Bank
2000,CHE,Switzerland,69790.9606430734,LCU per capita,World Bank
2001,CHE,Switzerland,69358.0960279419,LCU per capita,World Bank
2002,CHE,Switzerland,67767.8688625407,LCU per capita,World Bank
2003,CHE,Switzerland,70615.6102172489,LCU per capita,World Bank
2004,CHE,Switzerland,72004.4466397145,LCU per capita,World Bank
2005,CHE,Switzerland,75656.8069742098,LCU per capita,World Bank
2006,CHE,Switzerland,79243.9496393207,LCU per capita,World Bank
2007,CHE,Switzerland,78327.3268047628,LCU per capita,World Bank
2008,CHE,Switzerland,75035.4544354984,LCU per capita,World Bank
2009,CHE,Switzerland,78997.8679803317,LCU per capita,World Bank
2010,CHE,Switzerland,83962.8573316316,LCU per capita,World Bank
2011,CHE,Switzerland,80813.0004329914,LCU per capita,World Bank
2012,CHE,Switzerland,81844.2417593603,LCU per capita,World Bank
2013,CHE,Switzerland,82234.6498715718,LCU per capita,World Bank
2014,CHE,Switzerland,81195.3440671349,LCU per capita,World Bank
2015,CHE,Switzerland,81468.9365251311,LCU per capita,World Bank
2016,CHE,Switzerland,80482.4334094718,LCU per capita,World Bank
2017,CHE,Switzerland,79875.2156926776,LCU per capita,World Bank
2018,CHE,Switzerland,80321.7602937354,LCU per capita,World Bank
2019,CHE,Switzerland,80695.1456978664,LCU per capita,World Bank
2020,CHE,Switzerland,77893.0247586091,LCU per capita,World Bank
2021,CHE,Switzerland,82520.5513303049,LCU per capita,World Bank
2022,CHE,Switzerland,87676.2994742676,LCU per capita,World Bank
2023,CHE,Switzerland,87653.741359367,LCU per capita,World Bank
2024,CHE,Switzerland,88361.1765944785,LCU per capita,World Bank
1960,CHN,China,220.861378865786,LCU per capita,World Bank
1961,CHN,China,187.012554328896,LCU per capita,World Bank
1962,CHN,China,174.940294696367,LCU per capita,World Bank
1963,CHN,China,183.3263719434,LCU per capita,World Bank
1964,CHN,China,210.881285306184,LCU per capita,World Bank
1965,CHN,China,242.90218614764,LCU per capita,World Bank
1966,CHN,China,257.274952406853,LCU per capita,World Bank
1967,CHN,China,238.208203565039,LCU per capita,World Bank
1968,CHN,China,225.613613768705,LCU per capita,World Bank
1969,CHN,China,246.939480543953,LCU per capita,World Bank
1970,CHN,China,279.036801231799,LCU per capita,World Bank
1971,CHN,China,292.567515351829,LCU per capita,World Bank
1972,CHN,China,296.567404846699,LCU per capita,World Bank
1973,CHN,China,313.014490781686,LCU per capita,World Bank
1974,CHN,China,314.566557449881,LCU per capita,World Bank
1975,CHN,China,332.203907703556,LCU per capita,World Bank
1976,CHN,China,321.655554779544,LCU per capita,World Bank
1977,CHN,China,345.050903328723,LCU per capita,World Bank
1978,CHN,China,385.372817453055,LCU per capita,World Bank
1979,CHN,China,423.8574620358,LCU per capita,World Bank
1980,CHN,China,468.205883402039,LCU per capita,World Bank
1981,CHN,China,497.290934061788,LCU per capita,World Bank
1982,CHN,China,534.457630647512,LCU per capita,World Bank
1983,CHN,China,591.746391611535,LCU per capita,World Bank
1984,CHN,China,706.782726110964,LCU per capita,World Bank
1985,CHN,China,869.671943979297,LCU per capita,World Bank
1986,CHN,China,974.362339354512,LCU per capita,World Bank
1987,CHN,China,1124.32716655828,LCU per capita,World Bank
1988,CHN,China,1379.80991803055,LCU per capita,World Bank
1989,CHN,China,1539.23926160998,LCU per capita,World Bank
1990,CHN,China,1670.21234424345,LCU per capita,World Bank
1991,CHN,China,1921.79217574167,LCU per capita,World Bank
1992,CHN,China,2344.19770466192,LCU per capita,World Bank
1993,CHN,China,3033.31523030447,LCU per capita,World Bank
1994,CHN,China,4092.26109318824,LCU per capita,World Bank
1995,CHN,China,5035.14530794162,LCU per capita,World Bank
1996,CHN,China,5845.87901934212,LCU per capita,World Bank
1997,CHN,China,6447.80196329492,LCU per capita,World Bank
1998,CHN,China,6802.77148159928,LCU per capita,World Bank
1999,CHN,China,7198.72918055295,LCU per capita,World Bank
2000,CHN,China,7927.37467775978,LCU per capita,World Bank
2001,CHN,China,8693.65884341707,LCU per capita,World Bank
2002,CHN,China,9534.12214932834,LCU per capita,World Bank
2003,CHN,China,10752.2120459485,LCU per capita,World Bank
2004,CHN,China,12638.4044133248,LCU per capita,World Bank
2005,CHN,China,14465.3453195471,LCU per capita,World Bank
2006,CHN,China,16946.2250766579,LCU per capita,World Bank
2007,CHN,China,20850.9391942393,LCU per capita,World Bank
2008,CHN,China,24633.0327519241,LCU per capita,World Bank
2009,CHN,China,26586.752399982,LCU per capita,World Bank
2010,CHN,China,31209.2800729608,LCU per capita,World Bank
2011,CHN,China,36516.536744397,LCU per capita,World Bank
2012,CHN,China,40338.4827830659,LCU per capita,World Bank
2013,CHN,China,43927.5842844987,LCU per capita,World Bank
2014,CHN,China,47862.0267374222,LCU per capita,World Bank
2015,CHN,China,50673.5828272433,LCU per capita,World Bank
2016,CHN,China,54582.6097608428,LCU per capita,World Bank
2017,CHN,China,60613.3510956407,LCU per capita,World Bank
2018,CHN,China,66438.4855570447,LCU per capita,World Bank
2019,CHN,China,71256.3994189288,LCU per capita,World Bank
2020,CHN,China,72762.5186025087,LCU per capita,World Bank
2021,CHN,China,82543.8839955819,LCU per capita,World Bank
2022,CHN,China,86654.0478340149,LCU per capita,World Bank
2023,CHN,China,90995.3356820325,LCU per capita,World Bank
2024,CHN,China,95081.3179793822,LCU per capita,World Bank
1960,DEU,Germany,2500.03721666081,LCU per capita,World Bank
1961,DEU,Germany,2713.39342868061,LCU per capita,World Bank
1962,DEU,Germany,2925.81076970231,LCU per capita,World Bank
1963,DEU,Germany,3072.53608558433,LCU per capita,World Bank
1964,DEU,Germany,3347.02469806909,LCU per capita,World Bank
1965,DEU,Germany,3623.87386763699,LCU per capita,World Bank
1966,DEU,Germany,3822.77698566101,LCU per capita,World Bank
1967,DEU,Germany,3854.52694430169,LCU per capita,World Bank
1968,DEU,Germany,4148.33423570457,LCU per capita,World Bank
1969,DEU,Germany,4609.86750673413,LCU per capita,World Bank
1970,DEU,Germany,5207.95119423435,LCU per capita,World Bank
1971,DEU,Germany,5761.88619230547,LCU per capita,World Bank
1972,DEU,Germany,6246.24810258054,LCU per capita,World Bank
1973,DEU,Germany,6934.09166786953,LCU per capita,World Bank
1974,DEU,Germany,7501.89006397105,LCU per capita,World Bank
1975,DEU,Germany,7898.64600498409,LCU per capita,World Bank
1976,DEU,Germany,8607.54933655191,LCU per capita,World Bank
1977,DEU,Germany,9177.67107275869,LCU per capita,World Bank
1978,DEU,Germany,9832.61675806762,LCU per capita,World Bank
1979,DEU,Germany,10642.5146317472,LCU per capita,World Bank
1980,DEU,Germany,11359.1101209965,LCU per capita,World Bank
1981,DEU,Germany,11857.5294580941,LCU per capita,World Bank
1982,DEU,Germany,12352.5328019225,LCU per capita,World Bank
1983,DEU,Germany,12973.4003110423,LCU per capita,World Bank
1984,DEU,Germany,13705.5292547004,LCU per capita,World Bank
1985,DEU,Germany,14355.6725258468,LCU per capita,World Bank
1986,DEU,Germany,15080.6953784974,LCU per capita,World Bank
1987,DEU,Germany,15441.6536270849,LCU per capita,World Bank
1988,DEU,Germany,16302.0978194289,LCU per capita,World Bank
1989,DEU,Germany,17312.2119165982,LCU per capita,World Bank
1990,DEU,Germany,18677.6022603897,LCU per capita,World Bank
1991,DEU,Germany,19948.2397782505,LCU per capita,World Bank
1992,DEU,Germany,21233.858406339,LCU per capita,World Bank
1993,DEU,Germany,21672.6399506099,LCU per capita,World Bank
1994,DEU,Germany,22523.2520802116,LCU per capita,World Bank
1995,DEU,Germany,23229.7536090816,LCU per capita,World Bank
1996,DEU,Germany,23546.2733238136,LCU per capita,World Bank
1997,DEU,Germany,23933.022254673,LCU per capita,World Bank
1998,DEU,Germany,24506.5172550993,LCU per capita,World Bank
1999,DEU,Germany,25117.3799814454,LCU per capita,World Bank
2000,DEU,Germany,25750.5311786763,LCU per capita,World Bank
2001,DEU,Germany,26467.3100795174,LCU per capita,World Bank
2002,DEU,Germany,26669.8768113056,LCU per capita,World Bank
2003,DEU,Germany,26869.705466012,LCU per capita,World Bank
2004,DEU,Germany,27954.9145828955,LCU per capita,World Bank
2005,DEU,Germany,28429.5796325576,LCU per capita,World Bank
2006,DEU,Germany,29944.055249479,LCU per capita,World Bank
2007,DEU,Germany,31345.5539281591,LCU per capita,World Bank
2008,DEU,Germany,31837.4243304085,LCU per capita,World Bank
2009,DEU,Germany,31141.6258396726,LCU per capita,World Bank
2010,DEU,Germany,32628.7254852927,LCU per capita,World Bank
2011,DEU,Germany,35106.092766161,LCU per capita,World Bank
2012,DEU,Germany,35656.1722719331,LCU per capita,World Bank
2013,DEU,Germany,36384.8222107082,LCU per capita,World Bank
2014,DEU,Germany,37631.1425307937,LCU per capita,World Bank
2015,DEU,Germany,38515.3204605342,LCU per capita,World Bank
2016,DEU,Germany,39920.8273785214,LCU per capita,World Bank
2017,DEU,Germany,41321.5930575367,LCU per capita,World Bank
2018,DEU,Germany,43011.3185591808,LCU per capita,World Bank
2019,DEU,Germany,44113.3510200298,LCU per capita,World Bank
2020,DEU,Germany,42529.6531586351,LCU per capita,World Bank
2021,DEU,Germany,45684.2568948983,LCU per capita,World Bank
2022,DEU,Germany,48893.168493252,LCU per capita,World Bank
2023,DEU,Germany,51634.2992519969,LCU per capita,World Bank
2024,DEU,Germany,53394.1357390857,LCU per capita,World Bank
1960,ESP,Spain,146.176560283065,LCU per capita,World Bank
1961,ESP,Spain,166.005272421576,LCU per capita,World Bank
1962,ESP,Spain,191.919416512634,LCU per capita,World Bank
1963,ESP,Spain,224.842022683079,LCU per capita,World Bank
1964,ESP,Spain,248.687438022553,LCU per capita,World Bank
1965,ESP,Spain,285.805539345996,LCU per capita,World Bank
1966,ESP,Spain,326.874566721443,LCU per capita,World Bank
1967,ESP,Spain,365.600140220449,LCU per capita,World Bank
1968,ESP,Spain,407.173264275462,LCU per capita,World Bank
1969,ESP,Spain,460.894066820502,LCU per capita,World Bank
1970,ESP,Spain,503.042641638295,LCU per capita,World Bank
1971,ESP,Spain,561.923143339755,LCU per capita,World Bank
1972,ESP,Spain,653.057788576383,LCU per capita,World Bank
1973,ESP,Spain,780.675423012873,LCU per capita,World Bank
1974,ESP,Spain,949.315041965933,LCU per capita,World Bank
1975,ESP,Spain,1098.22816776153,LCU per capita,World Bank
1976,ESP,Spain,1303.22425165087,LCU per capita,World Bank
1977,ESP,Spain,1634.12854827275,LCU per capita,World Bank
1978,ESP,Spain,1979.62536068864,LCU per capita,World Bank
1979,ESP,Spain,2301.57192549984,LCU per capita,World Bank
1980,ESP,Spain,2638.18059534826,LCU per capita,World Bank
1981,ESP,Spain,2923.58862269133,LCU per capita,World Bank
1982,ESP,Spain,3339.4607467612,LCU per capita,World Bank
1983,ESP,Spain,3774.97744719395,LCU per capita,World Bank
1984,ESP,Spain,4244.7459408421,LCU per capita,World Bank
1985,ESP,Spain,4733.39290085094,LCU per capita,World Bank
1986,ESP,Spain,5408.02766407676,LCU per capita,World Bank
1987,ESP,Spain,6032.9415043086,LCU per capita,World Bank
1988,ESP,Spain,6691.36830741266,LCU per capita,World Bank
1989,ESP,Spain,7510.80059619194,LCU per capita,World Bank
1990,ESP,Spain,8353.76224273954,LCU per capita,World Bank
1991,ESP,Spain,9139.67331732363,LCU per capita,World Bank
1992,ESP,Spain,9785.6371488764,LCU per capita,World Bank
1993,ESP,Spain,10112.1286710777,LCU per capita,World Bank
1994,ESP,Spain,10563.9363092589,LCU per capita,World Bank
1995,ESP,Spain,11488.8335655604,LCU per capita,World Bank
1996,ESP,Spain,12079.5524886881,LCU per capita,World Bank
1997,ESP,Spain,12797.5080203056,LCU per capita,World Bank
1998,ESP,Spain,13633.3323877835,LCU per capita,World Bank
1999,ESP,Spain,14602.6896114146,LCU per capita,World Bank
2000,ESP,Spain,15848.4311621632,LCU per capita,World Bank
2001,ESP,Spain,16921.640839265,LCU per capita,World Bank
2002,ESP,Spain,17890.999899159,LCU per capita,World Bank
2003,ESP,Spain,18870.4773636926,LCU per capita,World Bank
2004,ESP,Spain,19850.9874738755,LCU per capita,World Bank
2005,ESP,Spain,20967.8544425941,LCU per capita,World Bank
2006,ESP,Spain,22216.5892494545,LCU per capita,World Bank
2007,ESP,Spain,23239.9358407005,LCU per capita,World Bank
2008,ESP,Spain,23534.937226284,LCU per capita,World Bank
2009,ESP,Spain,22698.8379901484,LCU per capita,World Bank
2010,ESP,Spain,22788.1646989064,LCU per capita,World Bank
2011,ESP,Spain,22461.3269533848,LCU per capita,World Bank
2012,ESP,Spain,21968.8664766499,LCU per capita,World Bank
2013,ESP,Spain,21866.2495139654,LCU per capita,World Bank
2014,ESP,Spain,22282.5584779302,LCU per capita,World Bank
2015,ESP,Spain,23399.5715378446,LCU per capita,World Bank
2016,ESP,Spain,24210.5479085161,LCU per capita,World Bank
